"id","wms_sku_id","name","image_url","codes","dimensions_mm","weight_g","picking_preset","deleted","trajectory_preset","last_modified","wms_turnover_prediction_day","wms_turnover_prediction_week","wms_turnover_prediction_month","is_pickable_only_by_hupi"
188,"910563","Chilly Pocket delicate intimní ubrousky","https://cdn.rohlik.cz/images/grocery/products/1314675/pickingImages/1314675-1659695066740.jpg","{18002410015505,8002410034509}","{27,64,126}",60,NULL,False,NULL,"2023-05-28 11:41:11.060307+02",NULL,NULL,NULL,False
119,"910689","Extrudo Kukuřičná mouka polohrubá","https://cdn.rohlik.cz/images/grocery/products/1314903/pickingImages/1314903-1532631894.jpg","{8594155029105,8594155034765}","{65,121,214}",408,NULL,False,NULL,"2023-05-28 11:41:11.095323+02",NULL,NULL,NULL,False
2226,"911034","Versele-Laga Complete krmivo pro králíky","https://cdn.rohlik.cz/images/grocery/products/1315721/1315721-1517301614.jpg","{92030003,15410340612504,5410340612507}","{75,209,293}",539,NULL,False,NULL,"2023-05-28 11:41:11.225906+02",NULL,NULL,NULL,False
921,"909003","Gillette Venus Náhradní hlavice","https://cdn.rohlik.cz/images/grocery/products/1311541/1311541-1644837900236.jpg","{3014260418670,3014260262709}","{27,95,105}",34,NULL,False,NULL,"2023-06-02 13:12:30.228385+02",NULL,NULL,NULL,False
471,"911253","Jihlavanka Extra Standard Jemná mletá káva","https://cdn.rohlik.cz/images/grocery/products/1316167/1316167-1601483844.jpg","{4046234074062,4046234074055}","{44,112,207}",150,NULL,False,NULL,"2023-05-28 11:41:11.264332+02",NULL,NULL,NULL,False
526,"911271","Tchibo Espresso Milano pražená mletá káva","https://cdn.rohlik.cz/images/grocery/products/1316187/1316187-1474022211.jpg","{4046234567076,4046234567083}","{147,49,92}",258,NULL,False,NULL,"2023-05-28 11:41:11.302949+02",NULL,NULL,NULL,False
120,"911298","Kotányi Šafrán 0,12g","https://cdn.rohlik.cz/images/grocery/products/1316253/1316253-1681987423139.jpg","{8590132010081,8590132110088}","{10,103,139}",4,NULL,False,NULL,"2023-05-28 11:41:11.36328+02",NULL,NULL,NULL,False
207,"911406","Santa Maria Tex Mex Fajita seasoning mix kořenící přípravek","https://cdn.rohlik.cz/images/grocery/products/1316521/1316521-1474892343.jpg","{17311310313668,7311310313661,7311310031367}","{11,118,154}",30,NULL,False,NULL,"2023-05-28 11:41:11.463345+02",NULL,NULL,NULL,False
231,"911436","Racio Polomáčené chlebíčky kukuřičné v mléčnokakaové polevě","https://cdn.rohlik.cz/images/grocery/products/1316557/1316557-1474979840.jpg","{8594000097853,8594000099246}","{28,97,210}",105,NULL,False,NULL,"2023-05-28 11:41:11.507064+02",NULL,NULL,NULL,False
284,"911442","Racio Raciolky mléčnokakaové","https://cdn.rohlik.cz/images/grocery/products/1316561/1316561-1671099083442.jpg","{8594000090632,8595573452070}","{48,142,192}",60,NULL,False,NULL,"2023-05-28 11:41:11.544489+02",NULL,NULL,NULL,False
258,"911457","Racio Knäckebrot žitný se sezamem","https://cdn.rohlik.cz/images/grocery/products/1316581/1316581-1541678675.jpg","{8595573451110,8594000098034}","{64,108,198}",276,NULL,False,NULL,"2023-05-28 11:41:11.581071+02",NULL,NULL,NULL,False
78,"911646","Sanytol Dezinfekční odstraňovač skvrn","https://cdn.rohlik.cz/images/grocery/products/1316879/pickingImages/1316879-1638786698412.jpg","{3045206382007,18411660012545}","{112,96,97}",511,NULL,False,NULL,"2023-05-28 11:41:11.634068+02",NULL,NULL,NULL,False
616,"913080","Kolorado WC fresh Ocean závěs 40g","https://cdn.rohlik.cz/images/grocery/products/1319499/pickingImages/1319499-1659694318302.jpg","{5902506003347}","{30,100,145}",58,NULL,False,NULL,"2023-05-30 21:37:29.09885+02",NULL,NULL,NULL,False
433,"912471","PICKWICK čaj Citrusy s bezovým květem","https://cdn.rohlik.cz/images/grocery/products/1318625/1318625-1563453311.jpg","{8711000349106,8711000349090}","{74,63,124}",70,NULL,False,NULL,"2023-05-28 11:41:11.762338+02",NULL,NULL,NULL,False
2097,"912600","Dilmah Čaj zelený Sencha","https://cdn.rohlik.cz/images/grocery/products/1318871/1318871-1480070388.jpg","{19312631142492,9312631142495}","{54,80,132}",58,NULL,False,NULL,"2023-05-28 11:41:11.79861+02",NULL,NULL,NULL,False
1788,"913188","Douwe Egberts Excella mletá káva","https://cdn.rohlik.cz/images/grocery/products/1319641/1319641-1563003804.jpg","{8711000856581,8711000856574}","{49,97,241}",207,NULL,False,NULL,"2023-05-28 11:41:11.869752+02",NULL,NULL,NULL,False
2240,"913746","Dr. Rashid cukr třtinový","https://cdn.rohlik.cz/images/grocery/products/1320581/1320581-1485334605.jpg","{8594002077549,8594002077501}","{49,143,173}",494,NULL,False,NULL,"2023-05-28 11:41:11.910153+02",NULL,NULL,NULL,False
415,"914016","Kotányi Kopr sušený","https://cdn.rohlik.cz/images/grocery/products/1320963/1320963-1681987492777.jpg","{8590132015109,8590132115106}","{13,103,139}",10,NULL,False,NULL,"2023-05-28 11:41:12.032756+02",NULL,NULL,NULL,False
623,"913818","Bref DuoAktiv Pine WC blok + 2× náhradní náplň","https://cdn.rohlik.cz/images/grocery/products/1320671/pickingImages/1320671-1638791652943.jpg","{9000100991902,9000100991889}","{50,125,219}",235,NULL,False,NULL,"2023-05-28 11:41:11.990134+02",NULL,NULL,NULL,False
1807,"913875","Ovocňák Mošt jablko a hruška","https://cdn.rohlik.cz/images/grocery/products/1320775/1320775-1534337405.jpg","{8592809002153,8592809002092}","{37,95,195}",250,NULL,False,NULL,"2023-05-28 11:41:12.038072+02",NULL,NULL,NULL,False
103,"914541","Miyako Japan Miso pasta světlá","https://cdn.rohlik.cz/images/grocery/products/1321575/1321575-1487696505.jpg","{4316734081151,4316734681153}","{29,96,143}",167,NULL,False,NULL,"2023-05-28 11:41:12.223423+02",NULL,NULL,NULL,False
768,"914649","Mixit müsli To pravé ořechové","https://cdn.rohlik.cz/images/grocery/products/1321775/1321775-1681905342260.jpg","{8594172185778,8594172189226}","{201,100,102}",502,NULL,False,NULL,"2023-05-28 11:41:12.271623+02",NULL,NULL,NULL,False
593,"914928","Niteola Koupelová houba zvířátka","https://cdn.rohlik.cz/images/grocery/products/1322233/pickingImages/1322233-1649848879588.jpg","{8594178423423,8594158378347,8594158378330}","{40,100,150}",10,NULL,False,NULL,"2023-05-28 11:41:12.311495+02",NULL,NULL,NULL,False
2144,"915645","Teekanne Passion limited edition ovocný čaj","https://cdn.rohlik.cz/images/grocery/products/1323463/1323463-1602234868.jpg","{5901086052202,059010861522091}","{73,139,61}",80,NULL,False,NULL,"2023-05-28 11:41:12.396196+02",NULL,NULL,NULL,False
1792,"915693","Teekanne Sencha Royal zelený čaj","https://cdn.rohlik.cz/images/grocery/products/1323495/1323495-1684763745993.jpg","{5901086002641,5901086012640}","{75,83,143}",68,NULL,False,NULL,"2023-05-28 11:41:12.476978+02",NULL,NULL,NULL,False
1808,"914973","Pan Křupka Rýžové křupky","https://cdn.rohlik.cz/images/grocery/products/1322279/1322279-1504628553.jpg","{8594038914269,8594038914252}","{85,215,270}",110,NULL,False,NULL,"2023-05-31 05:18:28.017858+02",NULL,NULL,NULL,False
1809,"915753","Sir Winston Tea Royal Earl Grey černý čaj","https://cdn.rohlik.cz/images/grocery/products/1323541/1323541-1684764292934.jpg","{5901086150724,5901086050727}","{75,63,141}",70,NULL,False,NULL,"2023-05-28 11:41:12.522817+02",NULL,NULL,NULL,False
39,"915807","Bonduelle Vapeur Fazole Borlotti","https://cdn.rohlik.cz/images/grocery/products/1323615/1323615-1491386848.jpg","{3083681003925,3083681031126}","{84,83,83}",378,NULL,False,NULL,"2023-05-28 11:41:12.560124+02",NULL,NULL,NULL,False
694,"915981","Indiana Jerky Hovězí maso sušené natural","https://cdn.rohlik.cz/images/grocery/products/1323841/1323841-1645014644621.jpg","{8594055301660,8594055300014}","{130,170,10}",30,NULL,False,NULL,"2023-05-28 11:41:12.590795+02",NULL,NULL,NULL,False
1786,"913089","PICKWICK čaj Ranní","https://cdn.rohlik.cz/images/grocery/products/1319519/1319519-1563454489.jpg","{8711000376560,8711000376553}","{75,182,204}",303,NULL,False,NULL,"2023-05-30 01:08:06.710821+02",NULL,NULL,NULL,False
1795,"916422","HiPP BIO Kapsička Hippies hruška a jablko","https://cdn.rohlik.cz/images/grocery/products/1324527/1324527-1635775313110.jpg","{9062300433705,9062300133704}","{31,72,153}",110,NULL,False,NULL,"2023-05-28 11:41:12.666494+02",NULL,NULL,NULL,False
711,"916728","Seville Premium Olivy zelené s papričkou","https://cdn.rohlik.cz/images/grocery/products/1324865/1324865-1494594434.jpg","{8410522305958,8410522008842}","{117,65,66}",394,NULL,False,NULL,"2023-05-28 11:41:12.773022+02",NULL,NULL,NULL,False
2273,"917103","Rio Mare Tuňák v extra panenském olivovém oleji","https://cdn.rohlik.cz/images/grocery/products/1325341/1325341-1661330519361.jpg","{8004030048003,8004030190009}","{43,86,87}",210,NULL,False,NULL,"2023-05-28 11:41:12.868364+02",NULL,NULL,NULL,False
205,"917154","7Days Croissant s náplní spumante","https://cdn.rohlik.cz/images/grocery/products/1325449/1325449-1496305192.jpg","{15201360521613,5201360521616}","{47,97,193}",63,NULL,False,NULL,"2023-05-28 11:41:12.905845+02",NULL,NULL,NULL,False
485,"917406","Brit Premium Cat with Chicken fillets kapsička pro kočky","https://cdn.rohlik.cz/images/grocery/products/1325913/pickingImages/1325913-1545999660.jpg","{8595602519903,8595602518463}","{73,127,97}",88,NULL,False,NULL,"2023-05-28 11:41:13.016389+02",NULL,NULL,NULL,False
1613,"916266","Franz Josef Kaiser Kokosový krém","https://cdn.rohlik.cz/images/grocery/products/1324241/1324241-1501768840.jpg","{8595241522753,8595241522746}","{111,73,74}",466,NULL,False,NULL,"2023-05-31 01:31:07.225513+02",NULL,NULL,NULL,False
2026,"917442","Brit Premium Cat with Salmon fillets kapsičky pro sterilizované kočky","https://cdn.rohlik.cz/images/grocery/products/1325949/pickingImages/1325949-1545997714.jpg","{8595602519989,8595602518562}","{13,91,139}",88,NULL,False,NULL,"2023-05-28 11:41:13.051788+02",NULL,NULL,NULL,False
2284,"916602","Giana Kukuřice vakuovaná","https://cdn.rohlik.cz/images/grocery/products/1324727/1324727-1494315727.jpg","{8594012793385,8594012793842}","{84,84,84}",398,NULL,False,NULL,"2023-06-04 19:31:00.166776+02",NULL,NULL,NULL,False
1849,"917532","Druid Třtinový cukr kostkový Dry Demerara","https://cdn.rohlik.cz/images/grocery/products/1326033/pickingImages/1326033-1534183874.jpg","{18595240903253,8595240903256}","{172,66,112}",548,NULL,False,NULL,"2023-05-28 11:41:13.087329+02",NULL,NULL,NULL,False
738,"917571","Discreet Multiform Waterlily Prodyšné Intimky","https://cdn.rohlik.cz/images/grocery/products/1326097/1326097-1665341256314.jpg","{8001090162274,8001090162267}","{156,144,60}",144,NULL,False,NULL,"2023-05-28 11:41:13.12429+02",NULL,NULL,NULL,False
807,"917721","Dannemann Moods Gold Filter 20´s","https://cdn.rohlik.cz/images/grocery/products/1326419/1326419-1498554667.jpg","{4004018943065}","{21,90,99}",46,NULL,False,NULL,"2023-05-28 11:41:13.161158+02",NULL,NULL,NULL,False
2329,"917892","Milzu! BIO Cereální kroužky s medem","https://cdn.rohlik.cz/images/grocery/products/1326669/1326669-1563281116.jpg","{4751022360547,4751022360561}","{75,194,294}",482,NULL,False,NULL,"2023-05-28 11:41:13.231631+02",NULL,NULL,NULL,False
273,"917913","Kiddylicious Tyčinky se sýrovou příchutí","https://cdn.rohlik.cz/images/grocery/products/1326695/1326695-1625480942978.jpg","{5060040253717,15060040253714}","{32,80,143}",20,NULL,False,NULL,"2023-05-28 11:41:13.271865+02",NULL,NULL,NULL,False
679,"914205","Bonavita Zajíc Rýžový nápoj","https://cdn.rohlik.cz/images/grocery/products/1321207/1321207-1487158618.jpg","{8595054900588,8595054900489}","{53,151,215}",448,NULL,False,NULL,"2023-05-28 11:41:12.073646+02",NULL,NULL,NULL,False
271,"914625","HiPP Babysanft Vlhčený toaletní papír","https://cdn.rohlik.cz/images/grocery/products/1321755/1321755-1504629516.jpg","{4062300267619,4062300267626}","{57,99,160}",236,NULL,False,NULL,"2023-05-28 11:41:12.171468+02",NULL,NULL,NULL,False
1790,"914886","Sunar Příkrm lasagne s hovězím","https://cdn.rohlik.cz/images/grocery/products/1322193/1322193-1601900011.jpg","{8592084412609,8592084412616}","{37,78,163}",128,NULL,False,NULL,"2023-05-28 11:41:12.245693+02",NULL,NULL,NULL,False
1791,"914961","Pan Křupka Pohankové křupky, bez lepku","https://cdn.rohlik.cz/images/grocery/products/1322263/1322263-1660223644102.jpg","{8594038914245,8594160220740,8594038914238}","{93,221,274}",104,NULL,False,NULL,"2023-05-28 11:41:12.28141+02",NULL,NULL,NULL,False
582,"915630","Organyc BIO Dámské vložky slipové +","https://cdn.rohlik.cz/images/grocery/products/1323435/1323435-1638291975630.jpg","{8016867008945}","{181,71,82}",78,NULL,False,NULL,"2023-05-28 11:41:12.319991+02",NULL,NULL,NULL,False
2247,"915648","Teekanne čaj Garden Selection černý bez a citrón","https://cdn.rohlik.cz/images/grocery/products/1323465/1323465-1582709678.jpg","{5901086012459,0590108611255}","{139,73,61}",78,NULL,False,NULL,"2023-05-28 11:41:12.363148+02",NULL,NULL,NULL,False
1793,"915750","Sir Winston Tea Supreme English Breakfast černý čaj","https://cdn.rohlik.cz/images/grocery/products/1323539/1323539-1684764409131.jpg","{5901086050710,5901086150717}","{63,76,142}",72,NULL,False,NULL,"2023-05-28 11:41:12.413378+02",NULL,NULL,NULL,False
2361,"915801","Bonduelle Vapeur Čočka","https://cdn.rohlik.cz/images/grocery/products/1323611/1323611-1665745925920.jpg","{3083681003963,3083681032444}","{85,83,84}",396,NULL,False,NULL,"2023-05-28 11:41:12.511451+02",NULL,NULL,NULL,False
218,"915927","Vitana Salátové koření","https://cdn.rohlik.cz/images/grocery/products/1323777/1323777-1491825796.jpg","{8593837256921,8593837052066}","{12,97,136}",30,NULL,False,NULL,"2023-05-28 11:41:12.550177+02",NULL,NULL,NULL,False
1794,"915984","Ahmad Tea Relax bylinný čaj s heřmánkem (20x1,5g)","https://cdn.rohlik.cz/images/grocery/products/1323843/1323843-1603743496.jpg","{54881100069,054881000062}","{131,70,81}",68,NULL,False,NULL,"2023-05-28 11:41:12.654552+02",NULL,NULL,NULL,False
1850,"916413","HiPP BIO Kapsička Hippis hruška, banán a kiwi","https://cdn.rohlik.cz/images/grocery/products/1324519/1324519-1647955671002.jpg","{9062300433796,9062300133797}","{32,72,153}",106,NULL,False,NULL,"2023-05-28 11:41:12.727968+02",NULL,NULL,NULL,False
404,"916908","Curaprox Soft 1560 zubní kartáčky","https://cdn.rohlik.cz/images/grocery/products/1325137/1325137-1495610353.jpg","{73300021,7612412422399}","{27,69,224}",56,NULL,False,NULL,"2023-05-28 11:41:12.842367+02",NULL,NULL,NULL,False
2200,"917079","Lucka Instantní nudlová polévka vepřová","https://cdn.rohlik.cz/images/grocery/products/1325301/1325301-1496066657.jpg","{4770107243360,4770107243568}","{41,109,154}",68,NULL,False,NULL,"2023-05-28 11:41:12.8786+02",NULL,NULL,NULL,False
269,"917106","Rio Mare Insalatissime Tuňákový salát Texana","https://cdn.rohlik.cz/images/grocery/products/1325345/1325345-1661331177138.jpg","{8004030845053,8004030845046}","{42,100,101}",184,NULL,False,NULL,"2023-05-28 11:41:12.915727+02",NULL,NULL,NULL,False
215,"917376","Land-Leben Krutony bylinky","https://cdn.rohlik.cz/images/grocery/products/1325879/1325879-1497347655.jpg","{9001411231756,9001411230759}","{54,96,155}",80,NULL,False,NULL,"2023-05-28 11:41:12.9849+02",NULL,NULL,NULL,False
496,"917400","Adventure Menu Hovězí guláš s bramborem","https://cdn.rohlik.cz/images/grocery/products/1325909/1325909-1498982729.jpg","{8595648640012,8595648611012}","{43,155,189}",420,NULL,False,NULL,"2023-05-28 11:41:13.02178+02",NULL,NULL,NULL,False
498,"917424","Adventure Menu Kuře po zahradnicku s fazolemi","https://cdn.rohlik.cz/images/grocery/products/1325933/1325933-1498983511.jpg","{8595648640067,8595648611067}","{43,156,193}",412,NULL,False,NULL,"2023-05-28 11:41:13.060795+02",NULL,NULL,NULL,False
2310,"917538","Druid Třtinový cukr Very Dark (krabička)","https://cdn.rohlik.cz/images/grocery/products/1326037/1326037-1497535701.jpg","{18595240901945,8595240901948}","{43,126,167}",434,NULL,False,NULL,"2023-05-28 11:41:13.149088+02",NULL,NULL,NULL,False
1462,"917727","Dannemann Moods 20´s","https://cdn.rohlik.cz/images/grocery/products/1326429/1326429-1508507116.jpg","{4004018942990,4004018943003}","{21,81,90}",40,NULL,False,NULL,"2023-05-28 11:41:13.220238+02",NULL,NULL,NULL,False
508,"917901","Milzu! BIO Žitné cereálie bez cukru","https://cdn.rohlik.cz/images/grocery/products/1326679/1326679-1563278821.jpg","{4751022360448,4751022360486}","{222,55,192}",340,NULL,False,NULL,"2023-05-28 11:41:13.266433+02",NULL,NULL,NULL,False
144,"918039","Amylon BIO Kukuřičný škrob","https://cdn.rohlik.cz/images/grocery/products/1326909/1326909-1499158211.jpg","{18594006667439,8594006667432}","{187,38,132}",240,NULL,False,NULL,"2023-05-28 11:41:13.304505+02",NULL,NULL,NULL,False
448,"918228","Emco Mysli sypané lehké a křehké Semínka a ořechy","https://cdn.rohlik.cz/images/grocery/products/1327181/1327181-1512721801.jpg","{8595229916406,8595229916390}","{63,164,241}",554,NULL,False,NULL,"2023-05-28 11:41:13.340945+02",NULL,NULL,NULL,False
84,"918456","Bonavita Chia kaše oves s malinami","https://cdn.rohlik.cz/images/grocery/products/1327539/1327539-1501774901.jpg","{8595564512059,8595564512042}","{18,117,158}",70,NULL,False,NULL,"2023-05-28 11:41:13.381505+02",NULL,NULL,NULL,False
1859,"918666","JOJO Potěšení Černý Rybíz želé bonbóny s ovocným pyré","https://cdn.rohlik.cz/images/grocery/products/1327833/pickingImages/1327833-1503653940.jpg","{8593893757585,8593893768437}","{158,36,112}",92,NULL,False,NULL,"2023-05-28 11:41:13.418833+02",NULL,NULL,NULL,False
733,"918831","Libresse Ultra Thin Normal Wing duopack 2×10ks","https://cdn.rohlik.cz/images/grocery/products/1328155/1328155-1645027802826.jpg","{7322540963236,7310791245607}","{69,92,200}",120,NULL,False,NULL,"2023-05-28 11:41:13.484031+02",NULL,NULL,NULL,False
613,"918045","Amylon BIO Celozrnné palačinky","https://cdn.rohlik.cz/images/grocery/products/1326925/1326925-1499161067.jpg","{8594006667265,0859400666795}","{42,132,185}",291,NULL,False,NULL,"2023-05-28 11:41:13.309375+02",NULL,NULL,NULL,False
456,"918378","Bref Color Aktiv Ocean WC blok","https://cdn.rohlik.cz/images/grocery/products/1327423/pickingImages/1327423-1638887690673.jpg","{9000101089882,9000101089899}","{43,144,219}",221,NULL,False,NULL,"2023-05-28 11:41:13.345845+02",NULL,NULL,NULL,False
2221,"918465","Bonavita Chia kaše oves borůvka rybíz","https://cdn.rohlik.cz/images/grocery/products/1327545/1327545-1501774815.jpg","{8595564512073,8595564512066}","{18,116,158}",70,NULL,False,NULL,"2023-05-28 11:41:13.400742+02",NULL,NULL,NULL,False
1796,"918753","Ovocňák Mošt jablko a rakytník","https://cdn.rohlik.cz/images/grocery/products/1327975/1327975-1501747308.jpg","{8592809002214,8592809002221}","{45,88,197}",254,NULL,False,NULL,"2023-05-28 11:41:13.478656+02",NULL,NULL,NULL,False
